,text,label
1342,"Que puedo hacer con 1/3 de pepino inglés, cortado por la mitad a lo largo y en rodajas finas a lo ancho, 1/4 de col roja pequeña, cortada muy fina, 1/2 cebolla roja, cortada en rodajas finas, 1/2 taza de vinagre de arroz (sin condimentar), 1/3 de taza de azúcar, 1/4 de taza de agua, 2 cucharaditas de sal]",cook
1343,"Si tengo 4 mitades de pechuga de pollo sin piel y sin hueso, 1 1/2 tazas de salsa teriyaki, 1/4 de taza de salsa hoisin*., 1/4 de taza de semillas de sésamo tostadas, 6 cucharadas de aceite de sésamo oriental, 2 cucharadas de mostaza seca, 1/2 taza de vinagre de arroz, 2 tazas de aceite vegetal (para freír), 1/2 paquete de pieles de wonton, cortadas en tiras de 1/4 de pulgada, 1 1/2 onzas de fideos finos con palo de arroz (mai fun)*, 8 tazas de lechuga iceberg en rodajas, 2 tazas de cilantro fresco picado, 1 paquete de 6 1/2 onzas de pastel de pescado japonés,* cortado en tiras (opcional), 1/2 taza de pepinos escurridos del kimchi de pepino,* en rodajas (opcional), 5 cebollas verdes, cortadas en rodajas, *Disponible en mercados asiáticos, tiendas de alimentación especializada y algunos supermercados.]que puedo hacer",cook
1344,Como preparar Huevos escoceses ,cook
1345,Como preparar Puffs de vieira ,cook
1346,Como preparar Tarta de vainilla y leche con frambuesas y glaseado de queso crema de naranja ,cook
1347,"Que hacer con 2 onzas de ron oscuro, 1 terrón de azúcar, 3 dientes, Un trozo de canela en rama de 1 pulgada, 1 cucharada de zumo de limón, Cortar el limón en rodajas, Agua hirviendo]",cook
1348,"Como puedo preparar 1 libra de alubias cannellini (riñón blanco) secas, puestas en remojo la noche anterior y escurridas, 1 cebolla grande, sin pelar, cortada por la mitad a lo largo, 1 bulbo de hinojo mediano, cortado por la mitad por el extremo de la raíz, 1 zanahoria mediana, pelada, 1 cabeza de ajo, cortada por la mitad en sentido transversal, 4 ramitas de tomillo, 2 chiles de árbol secos o 1/2 cucharadita de hojuelas de pimiento rojo trituradas, 1/3 de taza de aceite de oliva, más para servir, Sal Kosher, pimienta recién molida]",cook
1349,"Si tengo 1 libra de alubias cannellini (riñón blanco) secas, puestas en remojo la noche anterior y escurridas, 1 cebolla grande, sin pelar, cortada por la mitad a lo largo, 1 bulbo de hinojo mediano, cortado por la mitad por el extremo de la raíz, 1 zanahoria mediana, pelada, 1 cabeza de ajo, cortada por la mitad en sentido transversal, 4 ramitas de tomillo, 2 chiles de árbol secos o 1/2 cucharadita de hojuelas de pimiento rojo trituradas, 1/3 de taza de aceite de oliva, más para servir, Sal Kosher, pimienta recién molida]que receta lo usa",cook
1350,Como preparar Frijoles Cannellini guisados con chiles y tomillo ,cook
1351,"Que puedo hacer con 1 kilo y medio de masa de pizza fresca o dos cortezas de pizza finas de 10 onzas compradas y horneadas (como Boboli), Aceite de oliva virgen extra, 2 cucharaditas de romero fresco picado, divididas, Sal marina]",cook
1352,"Que puedo hacer con 1/2 taza de aceite de oliva, 2 cebollas grandes, picadas finamente, 2 tazas de arroz blanco de grano largo, 5 cucharadas de zumo de limón fresco, 3 cucharadas de perejil italiano fresco picado, 3 cucharadas de eneldo fresco finamente picado, 5 tazas (o más) de agua caliente, 1 tarro de 32 onzas de hojas de uva, enjuagadas, escurridas y sin tallos duros, Yogur natural y trozos de limón]",cook
1353,"Si tengo 2 envases (6 onzas cada uno) de yogur griego de vainilla descremado, divididos en secciones de bandejas de cubitos de hielo y congelados, 2 plátanos pequeños y maduros, cortados en trozos de media pulgada y congelados, 4 cucharaditas de mantequilla de cacahuete natural, 4 cucharaditas de mini chips de chocolate Canela (opcional)]que puedo hacer",cook
1354,"Que hacer con 1 1/2 tazas (6 3/4 onzas/192 gramos) de harina sin blanquear para todo uso, amasada y nivelada, 3/4 de taza (2 1/2 onzas/72 gramos) de cacao natural sin azúcar en polvo, 1 1/2 cucharaditas de bicarbonato de sodio, 3/4 de cucharadita de polvo de hornear, 3/4 de cucharadita de sal marina fina, 1 taza (11 7/8 onzas/336 gramos) de sirope de arce puro (preferiblemente oscuro o muy oscuro)*., 1 taza (8 1/2 onzas/242 gramos) de yogur griego al 2%., 2 huevos grandes, 1/4 de taza (2 onzas/57 gramos) de aceite de semilla de uva, o de canola, 1 cucharadita de extracto puro de vainilla]",cook
1355,Quiero Tarta de chocolate y arce  como se hace,cook
1356,"Que puedo hacer con 3/4 de libra de camarones grandes (unos 15), 1 diente de ajo, 3/4 de cucharadita de semillas de alcaravea, 1 cucharada de aceite de oliva, Acompañamiento: gajos de limón, col roja marchita con vinagre balsámico]",cook
1357,"Que puedo hacer con 1 1/2 libras de patatas pequeñas de piel roja, cada una cortada en 8 trozos, 1 1/2 libras de zanahorias baby, peladas y cortadas longitudinalmente por la mitad, 1 libra y media de espárragos, recortados y cortados en trozos de 2 pulgadas, 6 onzas de guisantes de azúcar, recortados, 18 onzas de jamón ahumado bajo en grasa (97% sin grasa), cortado en rebanadas de 1/4 de pulgada de grosor y luego en trozos de 2 pulgadas de largo por 1/2 pulgada de ancho, Vinagreta de chalota, 1 paquete de 6 onzas de espinacas frescas]",cook
1358,"Si tengo 2 claras de huevo grandes, 1/2 taza de azúcar, Pétalos de 2 rosas ecológicas, 1 taza de harina de pastel, 14 cucharadas de azúcar de pastelería o azúcar superfino, divididas, 1 1/2 cucharaditas de polvo de hornear, 1/4 de cucharadita de sal kosher gruesa, 3 huevos grandes, separados, 6 cucharadas de agua, 1/4 de taza de aceite de canola, 1 cucharadita de cáscara de limón rallada, 1/4 de cucharadita de semillas de cardamomo enteras (extraídas de unas 5 vainas de cardamomo verde), 2 1/2 tazas de nata líquida fría, divididas, Una pizca de hilos de azafrán, 2/3 de taza de azúcar en polvo, 1 cucharadita de agua de rosas, 2 cucharadas de pistachos naturales sin sal]que puedo hacer",cook
1359,"Que hacer con 1 1/2 libras de patatas, como las rojas o las Yukon gold, peladas y cortadas en trozos grandes, unas 3 1/2 tazas de caldo de verduras (suficiente para cubrir las patatas), sal y pimienta negra recién molida, 6 cebollas medianas o 4 grandes, cortadas en rodajas finas, 1 cucharada de aceite de oliva, 1 3/4 lbs. de champiñones frescos, cortados en trozos grandes, 4 huevos ecológicos grandes de corral, 1/2 taza de perejil fresco de hoja plana, finamente picado]",cook
1360,Como preparar Pollo asado a las cinco especias ,cook
1361,Quiero Mejillones picantes al vino blanco  como se hace,cook
1362,"Que hacer con 1/3 de taza de cebada perlada, 3 cucharadas de nueces, 1/2 taza de hojas frescas de perejil de hoja plana empaquetadas, 1 costilla de apio, 1/2 cabeza pequeña de achicoria (aproximadamente 1 1/2 onzas), 1/2 pera firme y madura, 1/4 de taza de feta desmenuzado, 2 cucharadas de zumo de limón fresco, 1 1/2 cucharadas de aceite de oliva virgen extra]",cook
1363,"Como preparar Ensalada de cebada, feta y pera ",cook
1364,Como preparar Pierna de cordero asada con mantequilla de estragón y menta ,cook
1365,Quiero Macarrones con queso de zanahoria  como se hace,cook
1366,"Que hacer con 1 libra de tomates ciruela, 3 docenas de almejas de cuello pequeño, bien lavadas, 1/4 de taza de agua, 1/2 libra de linguini, 3 dientes de ajo picados, 1 cucharada de aceite de oliva virgen extra, 1/2 cucharadita de copos de pimiento rojo seco, 1/2 taza de hojas de albahaca fresca picada]",cook
1367,Como preparar Linguine con salsa de almejas con tomate y albahaca ,cook
1368,"Que puedo hacer con 1 1/2 onzas de ginebra, 1/2 onza de Lillet, Una pizca de amargo de Angostura, 3 o 4 cubitos de hielo, Torcer la cáscara de naranja]",cook
1369,"Que hacer con Corteza de pastel de queso cremoso para una tarta de 14 pulgadas de forma libre * (14,3 onzas = 406 gramos), 3/4 de taza de azúcar, preferiblemente superfino,** dividido (5,25 onzas = 150 gramos), 1/4 de taza de azúcar moreno ligero, empaquetado (2 onzas = 54 gramos), 3 tazas de arándanos rojos frescos o congelados, recogidos (10,5 onzas = 300 gramos), 3/4 de taza de nueces, picadas gruesas (3 onzas = 85 gramos), azúcar en polvo, *Omitir la levadura en polvo y aumentar la sal a 1/4 de cucharadita., **Para hacer la suya propia, simplemente coloque el azúcar granulado en un procesador de alimentos con la cuchilla metálica y procéselo durante unos minutos o hasta que quede fino., Un molde para pizza de acero pesado, redondo y plano, de 12 a 14 pulgadas, o una bandeja para hornear invertida, preferiblemente negra]",cook
1370,Como preparar Galletas de suero de leche con queso cheddar ,cook
1371,Quiero Macarrones con queso de pimiento  como se hace,cook
1372,"Que puedo hacer con 3 yemas de huevo, 1/2 taza de azúcar, 12 cucharadas de mantequilla sin sal, 3/4 de taza de harina, 2 libras de zanahorias, en dados grandes, cocidas, 1/2 taza de queso cheddar rallado, 1 1/2 cucharaditas de polvo de hornear, 4 claras de huevo, 2 tazas de trozos de nuez, 2 cucharadas de mantequilla sin sal, 1/4 de taza de azúcar]",cook
1373,Quiero Albóndigas de cerdo  como se hace,cook
1374,Quiero Gratinado de berenjena  como se hace,cook
1375,Como preparar El pastel de carne de Emily ,cook
1376,"Si tengo 1/2 taza de piñones, 1 libra de orzo, 1/4 de taza de zumo de limón fresco, o al gusto, 1/2 taza de aceite de oliva virgen extra, 1 diente de ajo, finamente picado, 1 (12 onzas) tarro de pimientos asados marinados, escurridos y picados, 1/2 libra de mozzarella, preferiblemente fresca, cortada en trozos de 1/2 pulgada, 4 tazas de hojas de rúcula picadas (2 1/2 onzas), 2 tazas de achicoria picada (2 1/2 onzas)]que puedo hacer",cook
1377,"Como preparar Tarta de Mascarpone, Jamón y Espárragos ",cook
1378,"Que hacer con 1 cartón de tofu firme, escurrido, 2 cucharadas de aceite de cacahuete o sésamo, para freír, 2 cebolletas, incluidas las verdes, cortadas en diagonal, 1 cucharada de semillas de sésamo blanco o negro tostadas, 1/4 de taza de salsa de soja normal, 1 cucharada de tamari, 1/4 de taza de pasta de sésamo, mantequilla de cacahuete o mantequilla de anacardo, 2 cucharadas de vinagre de vino de arroz, 2 cucharadas de azúcar blanco o moreno claro, 1/2 cucharadita de copos de pimienta roja o aceite de chile, 2 cebolletas, finamente picadas, 1/3 de taza de agua o caldo, Pizca de sal]",cook
1379,Quiero Triángulos de tofu en salsa cremosa de nueces con cebollas  como se hace,cook
1380,Como preparar Galletas de azúcar moreno ,cook
1381,Como preparar Tarta inglesa Eccles ,cook
1382,Quiero Sake-Tini de pepino  como se hace,cook
1383,"Como puedo preparar 4 tazas de harina de pan, 1/2 cucharadita de sal, 1 huevo grande, 1/2 taza de aceite de oliva virgen extra, De 1/2 a 1 taza de agua tibia, o más si es necesario, Aceite de oliva para pincelar la sartén, 1 yema de huevo grande, ligeramente batida, para pincelar la masa, 1 1/2 libra de queso fresco manouri o anthotyro, 2 huevos medianos, Pimienta negra recién molida al gusto]",cook
1384,"Si tengo 4 tazas de harina de pan, 1/2 cucharadita de sal, 1 huevo grande, 1/2 taza de aceite de oliva virgen extra, De 1/2 a 1 taza de agua tibia, o más si es necesario, Aceite de oliva para pincelar la sartén, 1 yema de huevo grande, ligeramente batida, para pincelar la masa, 1 1/2 libra de queso fresco manouri o anthotyro, 2 huevos medianos, Pimienta negra recién molida al gusto]que receta lo usa",cook
1385,Como preparar Sabrosas tartas de queso de Pascua de Kimolos ,cook
1386,"Si tengo 24 mejillones (preferiblemente cultivados), 1/2 taza de vino blanco seco, 2 chalotas, cortadas en rodajas finas, una tira de cáscara de limón de 2 1/2 por 1 pulgada, 1/2 cucharadita de semillas de hinojo, 1/4 de cucharadita de estragón seco, 1/2 taza de cebolla roja cortada en rodajas finas, 2 cucharadas de aceite de oliva virgen extra]que puedo hacer",cook
1387,Como preparar Cuello de caballo I ,cook
1388,"Que puedo hacer con 3 remolachas medianas, sin los tallos, 1 3/4 libras de patatas rojas, cortadas en cubos de 3/4 pulgadas, 2 cucharadas más 2 cucharaditas de vinagre de vino blanco, 1 pepino inglés de invernadero, cortado en cubos de 3/4 de pulgada, 1 cucharada más 1 cucharadita de mostaza de Dijon, 2 cucharaditas de azúcar, 6 cucharadas de aceite de oliva, 2 cucharadas de eneldo fresco picado, 1 1/2 cucharaditas de semillas de alcaravea, machacadas en un mortero, Hojas de lechuga Boston, Ramitas de eneldo fresco]",cook
1389,"Que puedo hacer con 1 barra de pan miche o de masa madre rústica, sin corteza, cortada en cubos de 1 pulgada, 3 cucharadas de vino blanco, 4 dientes de ajo, picados muy finamente, 1 1/2 barritas (12 cucharadas) de mantequilla salada de alta calidad, a temperatura ambiente, 1 cucharadita de copos de pimienta roja, 1 cucharadita de orégano seco, 3/4 de cucharadita de sal kosher, 2 cucharadas de perejil de hoja plana picado, 2 cucharadas de cebollino picado]",cook
1390,"Como puedo preparar 2 melocotones maduros, partidos por la mitad y sin hueso, 3 cucharadas más 1 cucharadita de azúcar, divididas, 1 clara de huevo grande, 2 cucharadas de caramelo de sésamo finamente picado o amaretti triturado]",cook
1391,"Si tengo 2 melocotones maduros, partidos por la mitad y sin hueso, 3 cucharadas más 1 cucharadita de azúcar, divididas, 1 clara de huevo grande, 2 cucharadas de caramelo de sésamo finamente picado o amaretti triturado]que receta lo usa",cook
1392,Quiero Melocotones bajo merengue  como se hace,cook
1393,Quiero Tarta de mantequilla dorada y praliné de nueces  como se hace,cook
1394,"Como puedo preparar 1 libra de tomates cherry, 1/2 cucharadita de sal kosher, más al gusto, 1/2 taza (1 barra) de mantequilla sin sal, 2 dientes de ajo rallados, 1/2 taza de perejil fresco picado grueso, 6 rebanadas gruesas de pan de molde blanco (como el Pullman), tostadas]",cook
1395,"Si tengo 1 libra de tomates cherry, 1/2 cucharadita de sal kosher, más al gusto, 1/2 taza (1 barra) de mantequilla sin sal, 2 dientes de ajo rallados, 1/2 taza de perejil fresco picado grueso, 6 rebanadas gruesas de pan de molde blanco (como el Pullman), tostadas]que receta lo usa",cook
1396,Quiero Tostada de Texas con tomates asados y perejil  como se hace,cook
1397,Quiero Muffins de avena con chocolate  como se hace,cook
1398,Como preparar Quesadillas de kimchi ,cook
1399,"Como puedo preparar 2 tazas de calabaza cortada en cubos (trozos de 1/2 pulgada), 1 cucharada más 1 cucharadita de aceite de oliva, dividida, 1/4 de cucharadita de sal, dividida, 1/4 de cucharadita de pimienta negra recién molida, dividida, 1 cebolla roja mediana, cortada por la mitad y en rodajas finas, 1/4 de taza de harina común, 1 bola (16 onzas) de masa de pizza integral comprada en la tienda, a temperatura ambiente, 2 tazas de espinacas frescas picadas, 4 onzas de queso de cabra desmenuzado, 1/2 cucharadita de tomillo seco, 2 cucharadas de harina de maíz]",cook
1400,"Como se llama la receta con 2 tazas de calabaza cortada en cubos (trozos de 1/2 pulgada), 1 cucharada más 1 cucharadita de aceite de oliva, dividida, 1/4 de cucharadita de sal, dividida, 1/4 de cucharadita de pimienta negra recién molida, dividida, 1 cebolla roja mediana, cortada por la mitad y en rodajas finas, 1/4 de taza de harina común, 1 bola (16 onzas) de masa de pizza integral comprada en la tienda, a temperatura ambiente, 2 tazas de espinacas frescas picadas, 4 onzas de queso de cabra desmenuzado, 1/2 cucharadita de tomillo seco, 2 cucharadas de harina de maíz]",cook
1401,"Que hacer con 3 cucharadas de azúcar, 4 paquetes de Splenda, 1/4 de cucharadita de canela, 1 taza de vino tinto (preferiblemente Pinot Noir), 2 cucharaditas de zumo de lima, 1 libra de fresas maduras, descascaradas y cortadas a lo largo, 1 taza de sorbete de mango o yogur helado de vainilla bajo en grasa, 4 ramitas de menta]",cook
1402,"Que hacer con 2 1/2 lb de patatas pequeñas (de 1 1/2 a 2 pulgadas) para hervir (preferiblemente Yukon Gold), cortadas en cuartos, 1/3 de taza de mayonesa, 1 cucharada de aceite de oliva, 2 cucharaditas de vinagre de sidra, 1/4 de cucharadita de ajo picado, 1/4 de taza de cebollino fresco finamente picado, 4 costillas de apio, cortadas finamente en diagonal, 1 1/2 tazas de tomates uva o cherry, cortados por la mitad a lo largo]",cook
1403,"Quiero Ensalada tibia de patatas con apio, tomate y cebollino  como se hace",cook
